Id,a,b,c,d,e,f,g,outcome
19749,-0.980106675,-0.637290856,0.042798378,-0.526173139,-0.044817073,-0.887845637,-0.153388122,-0.244944319
19750,-0.332861092,0.506195442,-0.862794027,0.015355672,0.632224142,0.941261346,0.269225637,-0.82098295
19751,-0.767441236,0.276252194,-0.518983735,0.967011576,-0.872422264,0.057511858,0.971630824,-0.880393365
19752,0.640801405,0.913946723,0.597990708,0.317482837,-0.979227146,0.429351488,0.684451893,11.31948949
19753,-0.544750276,-0.003707051,0.672575705,-0.881646809,0.406508653,0.544822593,-0.307628544,0.4506021
19754,0.948673201,0.875567166,0.260406189,-0.249277778,0.751752083,0.100395979,-0.444096954,1.126265204
19755,0.979379489,-0.018171268,-0.065395204,-0.545074308,-0.056581124,-0.961938064,0.765121014,0.903320881
19756,-0.616596842,-0.193850942,-0.407037486,0.890481926,0.414327436,-0.726829355,-0.879816012,-2.543329125
19757,0.903782747,0.877148754,-0.754685388,-0.974258753,0.171235116,-0.919436091,0.16294844,1.083279689
19758,-0.717271373,-0.355130251,0.541286148,-0.19352132,-0.662792163,-0.985380515,0.674281479,-0.500771918
19759,0.162441316,-0.227865881,0.347621246,-0.216680215,0.132686452,-0.839443649,-0.084631608,-3.302613667
19760,-0.628161027,-0.046440476,0.406877404,0.358332721,-0.160512476,0.027549067,0.848069961,0.071484827
19761,-0.375889072,0.322153012,-0.316874457,-0.921130668,0.219728073,0.374789657,-0.363850707,0.891925587
19762,-0.27824809,0.656344488,0.335549089,0.426969247,0.152921102,-0.408324141,-0.193777124,-1.73456097
19763,-0.133183034,0.687096025,-0.737780212,-0.487836499,-0.977736502,0.823946739,0.817851784,-0.226350237
19764,0.04186107,0.039493918,0.066510035,0.20605895,0.916433249,-0.891255853,-0.413953256,-37.76019599
19765,-0.640823085,-0.634617778,-0.735204735,-0.812691989,-0.771896175,-0.168790416,0.354978497,-4.935571317
19766,-0.693252004,-0.95403342,-0.742178202,-0.531412278,-0.775932871,-0.465937874,0.855790074,-9.976159387
19767,0.114763409,0.241653119,-0.811289255,-0.233971476,-0.419303534,0.211527047,0.431093515,0.032531706
19768,-0.194645641,-0.566876702,0.238371472,0.357177689,0.512819514,0.101244705,-0.138507359,1.542944583
19769,0.606613625,0.136637567,-0.133809573,-0.107414961,-0.47844704,-0.609509465,0.015770442,1.007730489
19770,-0.435657017,0.155206472,0.751864694,-0.293708932,0.744004786,-0.311838855,-0.059002873,-0.393294137
19771,0.448411646,0.41386664,0.457354459,0.907624095,-0.410580572,0.210940151,0.048089613,-22.69157191
19772,-0.154883407,-0.079475852,0.450768613,0.946347685,-0.985106834,-0.323635447,0.317066054,-0.403135111
19773,-0.656399531,0.995517483,-0.778211907,0.214673662,-0.236282207,0.9659416,0.520634854,0.242798671
19774,0.862792361,0.997934548,0.285243742,0.976102566,-0.67028854,-0.15542544,-0.940618604,1.996992028
19775,-0.386825103,0.286896884,-0.215080225,-0.534146312,-0.361445477,0.08968121,0.412523656,-1.148306005
19776,0.083476068,0.835580577,-0.662630544,0.608322495,0.859827291,-0.227926459,0.861712493,1.425408942
19777,-0.131270985,-0.428779338,-0.125768419,-0.946336488,0.150697491,-0.788467926,-0.248215191,-65.36742922
19778,0.035341003,0.169321786,0.085128717,0.751950261,0.567141527,0.85215198,-0.902715122,13.71483303
19779,0.986935696,-0.498736513,0.046223563,-0.186907386,-0.626311827,0.796442919,-0.170574445,-1.376807406
19780,-0.287385003,-0.2990238,0.947731581,-0.07533059,0.390950712,-0.860913432,0.548412236,-0.454928417
19781,0.654539229,0.242793571,0.062844491,0.246225769,-0.808637222,0.260668223,-0.130745869,-0.030209246
19782,0.708794697,-0.37152267,-0.505075537,0.320564364,0.411230796,0.031740788,-0.374851666,-0.332212989
19783,0.68384605,-0.363682579,-0.060590388,-0.887625188,-0.756616392,0.110060734,-0.783885094,-0.63637846
19784,0.228628164,0.454820425,0.83156726,-0.921559142,0.924493574,-0.898918911,-0.796947882,-2.245233967
19785,0.759989481,-0.885541311,-0.230568049,0.920764804,-0.668531336,-0.948270645,0.59373984,0.0633273
19786,-0.066180312,-0.182925212,0.542106606,-0.857742702,0.453066855,0.001794273,0.203021018,0.303671637
19787,0.678099015,0.332946989,0.585290236,0.899770218,-0.064695166,0.282777575,-0.883877849,0.540567547
19788,-0.594209225,0.03509269,-0.362038993,-0.186872168,-0.646671368,-0.427324877,-0.34669285,-1.991717726
19789,0.992953194,0.86979639,0.713828584,0.26052183,-0.377604151,-0.237043572,-0.304986539,3.965397248
19790,-0.73350943,0.736362579,0.400561495,0.594726715,0.572471927,-0.547015117,0.138662152,-1.131655585
19791,-0.280200247,0.70581967,-0.355673396,0.023683075,-0.000640617,0.673958389,0.001740152,0.422153846
19792,-0.114548053,-0.810930265,-0.826161664,-0.271499262,-0.117048444,0.422100296,-0.821611982,-1.732724812
19793,-0.386724822,0.810574671,0.985947778,-0.313229385,-0.978455198,-0.158462107,0.100609544,-0.705948948
19794,-0.514390421,0.547603484,0.995943092,0.546752703,-0.501544031,0.944404003,-0.408141395,0.262723773
19795,0.129517278,0.669269782,-0.685167935,0.149700549,0.354457081,0.313675964,-0.97193193,0.43648002
19796,0.732069638,0.310643762,0.548266209,-0.870183496,-0.96270099,-0.747581607,0.846206495,5.757375529
19797,-0.596686146,-0.29812924,0.267923667,-0.423996435,-0.786768818,0.53741353,-0.641757309,0.966381316
19798,-0.005247175,0.512476535,0.071314205,-0.96428678,0.666281777,-0.333582549,0.007169215,-11.05072922
19799,-0.80364852,-0.409013781,-0.215213978,0.839079044,-0.511026182,0.618209573,0.706390031,1.745688401
19800,-0.840625292,-0.832931702,-0.522469418,-0.259884871,-0.095732464,0.145577134,-0.811907717,3.075564264
19801,0.696618051,-0.5452859,-0.496934983,-0.595328632,-0.306744162,0.68040525,0.203306103,-1.026926424
19802,-0.195484923,-0.037511116,-0.09808675,0.330961497,0.131365109,-0.191522841,-0.410547201,-1.581258863
19803,0.22928103,0.597453892,0.44793057,-0.572597616,0.808090632,-0.897482667,-0.676253043,-6.837135605
19804,-0.0238985,-0.230303433,0.171521476,0.721145831,0.365777589,0.893305427,0.307240206,5.74971341
19805,0.656042268,0.773627273,-0.235515307,0.615489784,0.042858336,-0.980491574,-0.430038181,1.967476802
19806,-0.640268746,0.731161309,0.038307934,0.039656993,0.810135515,0.949303706,-0.966593673,0.321470519
19807,0.242474546,-0.732645315,0.671127444,0.911146623,0.285721058,-0.522249945,0.817791597,0.490829228
19808,-0.157647352,-0.405492558,-0.518286115,-0.278146143,0.615569025,0.616046665,-0.145543628,-2.832582983
19809,-0.449043135,0.528587202,0.275002906,-0.935950306,0.837210671,-0.990242525,-0.647068833,-2.097697719
19810,0.580824249,0.856778189,-0.980324523,-0.290745819,-0.200260349,-0.772890947,0.659821657,1.04389099
19811,0.709462169,-0.027219532,0.621794188,0.868456534,0.900729675,-0.282842844,-0.241345565,2.915811538
19812,0.419637769,-0.23859236,0.04263441,0.557363448,-0.687495561,-0.790764008,-0.194586463,1.46463323
19813,0.111548721,0.188139514,0.287542769,-0.302717788,-0.852833857,-0.996271175,-0.803204358,-6.729833772
19814,-0.260679116,-0.851574127,0.10614566,0.832690346,0.554481372,-0.875487375,-0.515529836,-0.06518984
19815,0.286555633,0.909511444,-0.124960316,0.539620408,0.695487419,0.79721735,-0.713665802,0.27287908
19816,-0.982209284,0.208404601,0.016025989,0.394259878,-0.549113561,0.17429087,0.028485729,-0.034174039
19817,-0.567056321,0.163842018,0.699517062,0.405015343,-0.610306632,0.270244157,-0.379264549,0.084007875
19818,0.19010795,0.008256509,0.784772913,0.35886614,-0.496499959,-0.13330639,-0.928201172,-0.238054885
19819,-0.199645147,0.559172746,0.740338367,0.765141682,0.303644999,0.955315971,-0.487400567,0.421436354
19820,0.644094754,0.34945755,0.59577486,0.710786654,0.800059529,0.007367275,0.692201886,7.079698449
19821,0.299451175,0.368815904,-0.791735109,-0.416444403,0.142626196,-0.146252009,-0.044923745,0.472025649
19822,-0.995751998,-0.350730687,0.925810678,-0.76500542,-0.098278113,-0.579252326,0.787935928,-0.118924894
19823,-0.283796275,-0.974291743,-0.055921054,0.143101294,-0.753533062,-0.706813965,0.245988659,1.173790534
19824,0.4799777,0.527418809,-0.083114871,0.938929241,-0.195900489,-0.679122132,0.964974456,2.142704419
19825,0.119934866,-0.999231805,-0.420139269,-0.172168022,-0.185468595,-0.251734131,0.050807749,-1.384064938
19826,-0.191560527,-0.551511637,-0.664346075,-0.460400427,-0.868490383,0.794082868,0.655940421,-2.846099066
19827,-0.446795691,0.86435599,-0.456915531,-0.993201897,0.493230295,-0.9315079,-0.370674801,177.4597254
19828,-0.717315105,0.583822202,-0.269979639,-0.157020079,-0.232835904,-0.631461693,-0.109238674,-2.716717069
19829,0.390557013,-0.354297242,0.55642985,0.531595513,-0.233494665,-0.631095325,-0.720014975,-1.668736657
19830,-0.129145649,0.709043117,-0.641893552,0.346496467,-0.201241724,0.879152049,0.487025578,-0.331759391
19831,-0.160696253,0.370896888,0.499057195,-0.572671994,-0.294543273,0.827649603,-0.221880977,0.692308188
19832,0.668648243,0.989901724,0.77374293,-0.625631439,0.57129733,0.637033604,0.31861342,-3.357620898
19833,0.281144877,-0.867800617,0.414319932,0.714766153,0.970011305,0.177573483,0.660775579,7.849623927
19834,-0.504646153,-0.889527362,0.108588745,0.221677808,0.24900668,-0.636201465,0.855091155,0.413097652
19835,0.609556336,-0.997388073,-0.810905545,0.767713105,-0.282965467,-0.13300023,-0.640412904,-0.608525899
19836,0.877879956,0.637453206,0.724396986,-0.111418654,0.678978006,-0.642502631,0.073615611,8.339399716
19837,0.954069961,-0.341246827,-0.620064272,-0.546859233,0.889551062,-0.497791592,-0.633237397,0.099448168
19838,0.264169698,0.015260088,0.21201432,0.552913628,0.284425155,0.790869611,-0.441909312,-14.87113227
19839,0.246732328,-0.169457454,-0.64379274,0.860014902,0.75272687,0.983184518,0.368562602,-1.294339726
19840,-0.666530179,-0.659097985,-0.514199172,0.63794288,-0.225345286,0.057221003,-0.350101773,4.702384638
19841,-0.312091699,0.976376486,-0.055781379,0.1725427,-0.301927652,-0.946350846,0.387038349,-7.50156036
19842,-0.756168839,-0.585662193,-0.403618356,-0.960522952,-0.389633061,0.559895497,-0.529286048,3.249343702
19843,0.098504227,-0.815121761,0.841474506,0.737928664,-0.535757446,-0.670255725,-0.894025769,0.194982277
19844,0.975001466,0.955248638,0.980004401,0.241787716,0.064308101,-0.334246687,-0.580063361,-257.7477859
19845,0.200189565,-0.281038764,-0.189549441,0.982864192,-0.079134541,0.510602841,-0.072238096,-2.031209587
19846,-0.956334208,0.857764842,0.367854914,0.913114627,-0.642122135,0.086399319,0.265205711,-0.582519151
19847,0.386742067,-0.773835651,-0.720792501,-0.490964183,-0.695395233,-0.391170451,-0.163624909,-0.34551084
19848,-0.883055316,-0.104865902,-0.058402587,0.066330751,-0.06607702,0.000332507,0.642243872,0.12756692
19849,0.425179356,0.101284217,-0.91287499,-0.526878833,0.305504594,-0.082533792,-0.154402276,0.137377087
19850,0.759503829,0.919188359,0.391980114,-0.807428664,-0.124781108,0.67483918,0.776598584,0.664852819
19851,0.808837038,0.314065605,-0.120563047,-0.487958869,0.080057802,-0.406366738,0.502959563,0.775158464
19852,-0.599582868,0.344541362,0.081178161,-0.75458486,-0.749958809,0.528955372,-0.230006294,0.270893899
19853,-0.287216128,0.131568868,-0.490785124,-0.509512358,-0.844651763,-0.330463126,-0.762175513,2.269657961
19854,0.060204693,0.809891728,-0.753220636,0.073716762,-0.98720861,-0.799111178,-0.026858639,1.978058523
19855,-0.799996279,-0.852676399,-0.297208221,0.39467223,-0.647737745,-0.765882211,-0.791574365,0.172625796
19856,0.032750812,-0.135203399,-0.92567412,-0.364568621,-0.333374076,-0.768669656,0.810496151,0.660945094
19857,0.567143842,-0.337322486,0.376146296,0.672734344,0.721404964,-0.294042237,0.460102431,-0.226601074
19858,0.023677164,0.085344596,0.850150074,0.491372659,0.047391096,-0.784337669,0.094447255,-1.052281636
19859,-0.764730619,-0.931881605,0.43279041,-0.322539807,-0.922971647,0.66844675,-0.793514329,1.336367644
19860,0.938732775,0.346720267,-0.89821999,-0.850009914,0.002460032,0.651772677,0.603907073,-0.166064373
19861,-0.213098947,-0.888578376,-0.081781558,-0.95139633,0.941610003,0.283884884,-0.270933568,8.928469211
19862,0.088804142,0.740942129,0.270601411,0.953081519,0.256365062,-0.202439626,0.979298798,-5.189196509
19863,0.853183339,0.084211288,-0.597956725,-0.028623137,0.940050126,-0.746546315,0.744929581,0.57248616
19864,0.625857059,0.563575587,0.773696187,-0.399981137,0.130939445,0.143171359,-0.658370215,-2.843660109
19865,-0.44891728,-0.907326242,-0.099838026,-0.732924921,-0.595774493,-0.684465817,-0.982814102,0.638423574
19866,-0.758653738,0.641234322,-0.224067257,-0.870946382,0.145303705,-0.764671513,-0.432358001,-2.629894104
19867,0.104235541,0.634880272,0.812022919,0.983180912,0.198774007,0.417707175,0.993377638,-0.30683381
19868,-0.688730138,-0.883759742,-0.881061811,-0.353560621,-0.361521198,0.90263141,-0.793024617,-9.288075745
19869,0.412928222,0.261680355,0.168889026,0.636404219,0.618185982,-0.755041402,-0.680395501,4.166223202
19870,-0.602040471,0.244261253,0.802395417,0.925585432,-0.06762113,-0.493655976,0.013106736,-0.52541895
19871,-0.784547772,-0.603173755,-0.934661083,-0.66974898,0.877609074,-0.689223712,-0.896495135,0.57323335
19872,0.589549497,-0.782906124,0.227373543,-0.224842477,0.121898599,0.329436159,0.598683921,-3.071275907
19873,0.52843336,0.410448401,-0.370750538,-0.989051663,0.144125052,-0.936560514,-0.286009964,1.498034961
19874,0.917282543,0.140266944,-0.241236307,0.71536557,0.151765035,-0.371727906,0.717349557,0.441939163
19875,-0.661970525,0.091284437,0.013624889,0.252048562,-0.380174144,-0.744829793,0.358394114,-1.23759607
19876,-0.983728778,0.028049487,0.270904736,-0.880020901,-0.995060901,-0.70770472,0.575807159,-0.586429582
19877,0.733648044,-0.135849705,-0.019176698,-0.193615215,0.38296689,-0.538375812,-0.383305294,0.534687671
19878,0.384866003,0.013592879,0.098430989,0.324606727,0.030381075,-0.138706591,-0.389334458,0.531706886
19879,-0.68331363,0.235282175,-0.726894553,0.251885795,-0.877814299,-0.619074557,0.672331708,19.60391558
19880,0.620211584,0.341319561,0.117983854,0.15473869,0.241754134,0.482658895,-0.014201865,-0.28142479
19881,-0.839703383,-0.139311523,0.679822211,-0.460836868,-0.402308351,-0.97968004,0.993294382,-0.553046635
19882,-0.747027942,-0.912035035,-0.387363179,-0.156470394,-0.29070129,0.572059914,-0.846409318,4.126328467
19883,-0.797122562,0.98032089,0.116271836,-0.538261759,0.159812271,-0.701982273,0.427164967,-1.841814628
19884,0.972002963,-0.755065566,-0.441539586,-0.386642826,0.428507691,0.60488841,-0.959261845,-0.962089169
19885,-0.117898924,0.741841375,-0.135016857,0.430910094,0.066025224,0.192083839,0.510969118,32.11588397
19886,-0.59610571,0.54231555,0.473606323,0.159465672,-0.022929799,-0.080669325,-0.621786225,-0.582385591
19887,-0.868884978,-0.478692696,-0.597979732,-0.134599024,0.380926863,-0.822575934,-0.772559464,-1.269385672
19888,0.371168372,0.014125163,0.735756497,0.664115973,0.028051741,0.333539684,-0.304274609,0.876096887
19889,-0.004847371,0.067970851,0.857453072,0.212232331,0.542331334,-0.550726976,-0.613959531,-0.717496822
19890,0.002759069,-0.731461683,0.293374262,0.483140537,-0.000106353,-0.648734461,0.657796979,0.284662413
19891,0.381106731,0.739259509,-0.565736412,0.849851033,0.639506474,-0.19641378,-0.481096941,0.988203057
19892,0.772091814,-0.052446199,0.30223313,0.393964672,0.178528045,-0.174272242,0.623663274,0.259282304
19893,-0.608402685,0.060640506,0.921682202,0.489296571,0.787897874,0.679819105,0.521547699,0.404669443
19894,0.01106723,-0.608987217,-0.144559398,0.48578528,0.689781106,-0.753943058,0.711164533,0.931433415
19895,0.473306121,0.107890833,0.739204892,-0.533347373,0.772319659,-0.266066185,-0.844405847,-1.406388665
19896,-0.125581836,-0.611110081,0.716265948,-0.680104369,0.194139296,-0.085354881,-0.579099927,0.624525252
19897,0.499931607,0.846471598,0.144917894,-0.1704955,-0.027902838,-0.755081121,-0.262219326,4.511241859
19898,-0.244990825,-0.347019117,0.834925865,0.307253066,0.538410543,0.902142027,0.112681612,1.156719918
19899,0.391403936,0.17294126,0.471260865,-0.886018079,0.338053338,-0.935289025,0.842350477,-13.87769737
19900,0.965829882,0.109547313,-0.90978483,-0.265395167,0.991103225,0.269469082,0.788994546,-0.085263656
19901,0.510664548,0.397102234,-0.373163601,0.25651794,-0.080988646,-0.550050401,0.11688691,1.071647962
19902,0.125353353,-0.823313889,0.490024317,0.829159669,-0.590514153,0.819473421,0.676574751,4.504848125
19903,-0.774610822,-0.289986161,-0.46292455,-0.868774348,-0.485644324,0.705927527,0.694334726,3.195243995
19904,-0.73938616,-0.132322279,0.41976469,0.72471732,-0.06819758,0.710239253,0.141790193,0.726878242
19905,-0.637517741,-0.095275271,-0.267369899,-0.195974716,0.445319517,0.977836096,0.818147714,2.899142569
19906,-0.176229884,-0.398204787,0.522498066,-0.777211378,0.77259521,-0.053111737,0.857611701,0.493887571
19907,-0.811964586,0.366148025,-0.750357077,-0.684837575,0.071354802,-0.195241039,0.873852281,-9.112347941
19908,-0.262626462,-0.669909618,-0.658949489,0.03583734,0.744390588,-0.622340439,-0.352319901,-0.120026283
19909,-0.769577618,-0.640857001,-0.635375835,0.112884845,-0.671967235,0.628356501,-0.460137282,9.457501012
19910,0.741793095,-0.462209284,-0.243577146,-0.825676045,0.797160256,0.617095875,-0.159127038,-1.095329565
19911,-0.752157528,-0.572169787,-0.061895735,0.868734935,-0.0024874,0.080328989,0.186097442,0.945291746
19912,-0.179297537,-0.600445928,0.439149001,0.309835061,0.999995562,-0.854476949,-0.011687885,-0.410756638
19913,0.398076205,-0.030779975,0.832641387,0.839014226,0.312215613,0.448782876,0.417496053,1.10354642
19914,0.0884645,0.361494354,0.479770702,0.204755846,0.438887618,-0.692044866,-0.934044671,-2.692365244
19915,-0.839656638,0.868267118,-0.241329729,0.86716997,0.328297726,0.889150266,0.814607581,0.034902572
19916,0.026831634,0.63290584,0.253343951,0.61234821,0.407847688,0.490901667,0.992642553,-0.626915901
19917,0.041745027,0.299966108,0.193908005,0.410541868,0.606211157,-0.018440455,0.277046995,-2.092536352
19918,-0.533897228,-0.086107193,0.797803195,0.222432428,0.296620399,0.156183057,0.578770644,0.181940507
19919,0.715715618,0.898293281,0.761302582,-0.238305263,-0.317514581,-0.866101948,0.946022337,-38.70394314
19920,0.932746692,-0.365674152,-0.807095762,-0.81839394,0.795718448,-0.251275605,0.317330939,-0.065752244
